Fall,Term Code,College,Dept.,Degree,Major Code,Major Name,Conc. Code,Conc. Name,Total,Male,Female,Unknown,Academic Program Code,,Female Pre
2011,120118,KN ,613,EDM ,95,Elementary Education ,211,Elementary Ed - Cert ,8,1,7,0,10KS0211EDM,,0.875
2011,120118,KN ,613,PHD ,1144,Curriculum and Instruction ,  ,  ,48,10,38,0,10KS1144PHD,,0.791666667
2011,120118,KN ,613,EDD ,1144,Curriculum and Instruction ,  ,  ,11,4,7,0,10KS1144EDD,,0.636363636
2011,120118,KN ,613,EDM ,1144,Curriculum and Instruction ,  ,  ,55,8,47,0,10KS1144EDM,,0.854545455
2011,120118,KN ,613,BS ,95,Elementary Education ,3947,EIEd: Language Arts ,68,3,65,0,10KN3947BS,,0.955882353
2011,120118,KP ,615,MS ,4048,Aerospace Engineering ,  ,  ,78,62,16,0,10KS4048MS,,0.205128205
2011,120118,KP ,615,NDEG ,4048,Aerospace Engineering ,  ,  ,3,3,0,0,10KS4048NDEG,,0
2011,120118,KP ,615,PHD ,4048,Aerospace Engineering ,  ,  ,60,56,4,0,10KS4048PHD,,0.066666667
2011,120118,KP ,615,BS ,4048,Aerospace Engineering ,  ,  ,366,316,50,0,10KP4048BS,,0.136612022
2011,120118,KN ,616,EDM ,210,Educational Psychology ,  ,  ,1,0,1,0,10KS0210EDM,,1
2011,120118,KN ,616,EDM ,210,Educational Psychology ,  ,  ,1,1,0,0,10KS0210EDMU,,0
2011,120118,KN ,616,MS ,210,Educational Psychology ,  ,  ,1,0,1,0,10KS0210MS,,1
2011,120118,KN ,616,PHD ,210,Educational Psychology ,  ,  ,76,17,59,0,10KS0210PHD,,0.776315789
2011,120118,LN ,641,NDEG ,1249,Nondegree-CE ,  ,  ,2,1,1,0,10LN1249NDEX,,0.5
2011,120118,LN ,641,NDEG ,1249,Nondegree-CE ,  ,  ,102,29,73,0,10LN1249NDEJ,,0.715686275
2011,120118,KT ,642,MS ,278,Journalism ,  ,  ,13,4,9,0,10KS0278MS,,0.692307692
2011,120118,KT ,642,BSJ ,380,News-Editorial ,  ,  ,169,46,123,0,10KT0380BSJ,,0.727810651
2011,120118,KT ,642,BSJ ,381,Broadcast Journalism ,  ,  ,157,55,102,0,10KT0381BSJ,,0.649681529
2011,120118,KT ,646,BS ,5284,Agricultural Communications ,5287,Advertising ,3,0,3,0,10KT5284BS,,1
2011,120118,KT ,646,BS ,5284,Agricultural Communications ,5289,News-Editorial Journalism ,4,0,4,0,10KT5284BS,,1
2011,120118,KV ,655,BALAS ,336,Geology ,  ,  ,1,1,0,0,10KV0336BALA,,0
2011,120118,KV ,655,BS ,336,Geology ,3880,Geophysics ,3,2,1,0,10KV3880BS,,0.333333333
2011,120118,KV ,655,BS ,336,Geology ,3881,Environmental Geology ,4,4,0,0,10KV3881BS,,0
2011,120118,KV ,655,BSLAS ,336,Geology ,  ,  ,17,11,6,0,10KV0336BSLA,,0.352941176
2011,120118,KV ,655,BSLAS ,336,Geology ,3879,Teaching of Earth Science ,1,0,1,0,10KV3879BSLA,,1
2011,120118,KV ,655,MS ,336,Geology ,  ,  ,10,3,7,0,10KS0336MS,,0.7
2011,120118,KV ,655,PHD ,336,Geology ,  ,  ,15,8,7,0,10KS0336PHD,,0.466666667
2011,120118,KV ,655,BS ,336,Geology ,  ,  ,11,8,3,0,10KV0336BS,,0.272727273
2011,120118,KV ,655,BSLAS ,336,Geology ,3882,Earth & Environmental Sciences ,3,1,2,0,10KV3882BSLA,,0.666666667
2011,120118,KV ,670,MA ,5203,European Union Studies ,  ,  ,8,2,6,0,10KS5203MA,,0.75
2011,120118,KY ,679,BS ,354,Speech & Hearing Science ,4066,Human Communication Science ,2,0,2,0,10KY4066BS,,1
2011,120118,KY ,679,BS ,354,Speech & Hearing Science ,4067,Audiology ,11,1,10,0,10KY4067BS,,0.909090909
2011,120118,KY ,679,MA ,354,Speech & Hearing Science ,  ,  ,55,2,53,0,10KS0354MA,,0.963636364
2011,120118,KY ,679,PHD ,354,Speech & Hearing Science ,  ,  ,7,1,6,0,10KS0354PHD,,0.857142857
2011,120118,KY ,679,BS ,354,Speech & Hearing Science ,  ,  ,118,4,114,0,10KY0354BS,,0.966101695
2011,120118,KY ,679,BS ,354,Speech & Hearing Science ,4068,Speech-Language Pathology ,169,7,162,0,10KY4068BS,,0.958579882
2011,120118,KY ,679,AUD ,1053,Audiology ,  ,  ,18,5,13,0,10KS1053AUD,,0.722222222
2011,120118,KV ,680,BALAS ,1279,Gender and Women's Studies ,  ,  ,16,3,13,0,10KV1279BALA,,0.8125
2011,120118,KY ,682,NDEG ,67,Nondegree ,  ,  ,12,7,5,0,10KY0067NDEG,,0.416666667
2011,120118,KV ,687,BS ,300,Chemical Engineering ,5029,Biomolecular Engineering ,13,10,3,0,10KV5029BS,,0.230769231
2011,120118,KV ,687,MS ,300,Chemical Engineering ,  ,  ,3,0,3,0,10KS0300MS,,1
2011,120118,KV ,687,NDEG ,300,Chemical Engineering ,  ,  ,1,0,1,0,10KS0300NDEG,,1
2011,120118,KV ,687,NONE ,300,Chemical Engineering ,  ,  ,1,0,1,0,10KS0300NONE,,1
2011,120118,KV ,687,PHD ,300,Chemical Engineering ,  ,  ,99,66,33,0,10KS0300PHD,,0.333333333
2011,120118,KV ,687,BS ,300,Chemical Engineering ,  ,  ,527,355,172,0,10KV0300BS,,0.326375712
2011,120118,KL ,698,MS ,37,Food Science & Human Nutrition ,  ,  ,3,1,2,0,10KS0037MS,,0.666666667
2011,120118,KL ,698,MS ,37,Food Science & Human Nutrition ,  ,  ,1,0,1,0,1PKS0037MS,,1
2011,120118,KL ,698,MS ,37,Food Science & Human Nutrition ,5166,Professional Science Masters ,10,2,8,0,1PKS0037MS,,0.8
2011,120118,KL ,698,PHD ,37,Food Science & Human Nutrition ,  ,  ,20,6,14,0,10KS0037PHD,,0.7
2011,120118,KL ,698,PHD ,37,Food Science & Human Nutrition ,38,Food Science ,11,3,8,0,10KS0037PHD,,0.727272727
2011,120118,KL ,698,PHD ,37,Food Science & Human Nutrition ,40,Human Nutrition ,5,1,4,0,10KS0037PHD,,0.8
2011,120118,KL ,698,BS ,37,Food Science & Human Nutrition ,39,Food Industry and Business ,31,13,18,0,10KL0039BS,,0.580645161
2011,120118,KL ,698,BS ,37,Food Science & Human Nutrition ,41,Dietetics ,87,2,85,0,10KL0041BS,,0.977011494
2011,120118,KL ,698,MS ,37,Food Science & Human Nutrition ,38,Food Science ,23,9,14,0,10KS0037MS,,0.608695652
2011,120118,KL ,698,MS ,37,Food Science & Human Nutrition ,40,Human Nutrition ,6,0,6,0,10KS0037MS,,1
2011,120118,KL ,698,BS ,37,Food Science & Human Nutrition ,42,Hospitality Management ,70,21,49,0,10KL0042BS,,0.7
2011,120118,KL ,698,BS ,37,Food Science & Human Nutrition ,38,Food Science ,107,29,78,0,10KL0038BS,,0.728971963
2011,120118,KL ,698,BS ,37,Food Science & Human Nutrition ,40,Human Nutrition ,119,20,99,0,10KL0040BS,,0.831932773
2011,120118,LE ,707,MS ,3530,Human Factors ,  ,  ,1,1,0,0,10KS3530MS,,0
2011,120118,LE ,707,NDEG ,67,Nondegree ,  ,  ,1,1,0,0,10LE0067NDEG,,0
2011,120118,LE ,707,AVIPC ,487,Professional Pilot ,  ,  ,26,25,1,0,10LE0487AVIP,,0.038461538
2011,120118,LE ,707,BS ,489,Aviation Human Factors ,  ,  ,70,65,5,0,10LE0489BS,,0.071428571
2011,120118,KV ,710,BSLAS ,343,Political Science ,  ,  ,3,3,0,0,10KV0343BSLA,,0
2011,120118,KV ,710,MA ,343,Political Science ,  ,  ,1,0,1,0,10KS0343MA,,1
2011,120118,KV ,710,MA ,343,Political Science ,5120,Civic Leadership ,9,3,6,0,10KS0343MA,,0.666666667
2011,120118,KV ,710,PHD ,343,Political Science ,  ,  ,51,31,20,0,10KS0343PHD,,0.392156863
2011,120118,KV ,710,BALAS ,343,Political Science ,  ,  ,74,37,37,0,10KV8037BALA,,0.5
2011,120118,KV ,710,BALAS ,343,Political Science ,  ,  ,688,430,258,0,10KV0343BALA,,0.375
2011,120118,KY ,714,BS ,4043,"Recreation, Sport, and Tourism ",4045,Tourism Management ,44,11,33,0,10KY4045BS,,0.75
2011,120118,KY ,714,MS ,4043,"Recreation, Sport, and Tourism ",  ,  ,21,10,11,0,10KS4043MS,,0.523809524
2011,120118,KY ,714,PHD ,4043,"Recreation, Sport, and Tourism ",  ,  ,28,15,13,0,10KS4043PHD,,0.464285714
2011,120118,KY ,714,BS ,4043,"Recreation, Sport, and Tourism ",4044,Recreation Management ,32,10,22,0,10KY4044BS,,0.6875
2011,120118,KY ,714,BS ,4043,"Recreation, Sport, and Tourism ",5266,Sport Management ,82,65,17,0,10KY5266BS,,0.207317073
2011,120118,KY ,714,BS ,4043,"Recreation, Sport, and Tourism ",  ,  ,75,55,20,0,10KY4043BS,,0.266666667
2011,120118,KY ,714,BS ,4043,"Recreation, Sport, and Tourism ",4046,Sports Management ,92,76,16,0,10KY4046BS,,0.173913043
2011,120118,KV ,715,BALAS ,332,Philosophy ,  ,  ,2,2,0,0,10KV8037BALA,,0
2011,120118,KV ,715,PHD ,332,Philosophy ,  ,  ,33,29,4,0,10KS0332PHD,,0.121212121
2011,120118,KV ,715,BALAS ,332,Philosophy ,  ,  ,94,68,26,0,10KV0332BALA,,0.276595745
2011,120118,KV ,729,BALAS ,286,Latin American Studies ,  ,  ,1,1,0,0,10KV8037BALA,,0
2011,120118,KV ,729,MA ,286,Latin American Studies ,  ,  ,5,2,3,0,10KS0286MA,,0.6
2011,120118,KV ,729,BALAS ,286,Latin American Studies ,  ,  ,6,3,3,0,10KV0286BALA,,0.5
2011,120118,KR ,733,PHD ,274,Regional Planning ,  ,  ,23,13,10,0,10KS0274PHD,,0.434782609
2011,120118,KR ,733,MUP ,155,Urban Planning ,  ,  ,39,17,22,0,10KS0155MUP,,0.564102564
2011,120118,KR ,733,BA ,155,Urban Planning ,  ,  ,116,73,43,0,10KR0155BA,,0.370689655
2011,120118,KL ,741,MS ,25,Technical Systems Management ,  ,  ,2,2,0,0,10KS0025MS,,0
2011,120118,KL ,741,MS ,25,Technical Systems Management ,5166,Professional Science Masters ,4,3,1,0,1PKS0025MS,,0.25
2011,120118,KL ,741,BSAG ,29,Agr Engineering & Agr Science ,  ,  ,21,18,3,0,10KL0029BSAG,,0.142857143
2011,120118,KL ,741,BSAG ,5163,Agricultural & Biological Engr ,  ,  ,38,28,10,0,10KL5163BSAG,,0.263157895
2011,120118,KL ,741,BS ,25,Technical Systems Management ,  ,  ,189,175,14,0,10KL0025BS,,0.074074074
2011,120118,KV ,748,MA ,299,Teaching of English Sec Lang ,  ,  ,18,2,16,0,10KS0299MA,,0.888888889
2011,120118,KV ,748,NDEG ,299,Teaching of English Sec Lang ,  ,  ,2,0,2,0,10KS0299NDEG,,1
2011,120118,KY ,754,BS ,5204,Health ,5221,Health Diversity ,21,2,19,0,10KY5204BS,,0.904761905
2011,120118,KY ,754,BS ,5204,Health ,5219,Health and Aging ,17,1,16,0,10KY5204BS,,0.941176471
2011,120118,KY ,754,BS ,5204,Health ,5220,Health Behavior Change ,43,14,29,0,10KY5204BS,,0.674418605
2011,120118,KY ,754,BS ,5204,Health ,  ,  ,58,16,42,0,10KY5204BS,,0.724137931
2011,120118,KN ,760,CAS ,209,Ed Organization and Leadership ,  ,  ,3,1,2,0,10KS0209CAS,,0.666666667
2011,120118,KN ,760,CAS ,209,Ed Organization and Leadership ,  ,  ,2,0,2,0,10KS0209CASX,,1
2011,120118,KN ,760,EDD ,209,Ed Organization and Leadership ,  ,  ,20,12,8,0,10KS0209EDD,,0.4
2011,120118,KN ,760,EDD ,209,Ed Organization and Leadership ,  ,  ,1,0,1,0,10KS0209EDDX,,1
2011,120118,KN ,760,EDD ,209,Ed Organization and Leadership ,5096,Higher Education ,4,2,2,0,10KS0209EDD,,0.5
2011,120118,KN ,760,EDD ,209,Ed Organization and Leadership ,5097,Educational Admin & Leadership ,6,5,1,0,10KS0209EDD,,0.166666667
2011,120118,KN ,760,EDD ,220,Educational Policy Studies ,  ,  ,1,0,1,0,10KS0220EDD,,1
2011,120118,KN ,760,EDD ,4096,Human Resource Education ,  ,  ,1,1,0,0,10KS4096EDD,,0
2011,120118,KN ,760,EDM ,209,Ed Organization and Leadership ,  ,  ,17,6,11,0,10KS0209EDMX,,0.647058824
2011,120118,KN ,760,EDM ,4096,Human Resource Education ,  ,  ,6,4,2,0,10KS4096EDM,,0.333333333
2011,120118,KN ,760,MS ,209,Ed Organization and Leadership ,  ,  ,2,1,1,0,10KS0209MS,,0.5
2011,120118,KN ,760,MS ,4096,Human Resource Education ,  ,  ,1,0,1,0,10KS4096MS,,1
2011,120118,KN ,760,MS ,4096,Human Resource Education ,5137,Human Resource Development ,7,3,4,0,10KS4096MS,,0.571428571
2011,120118,KN ,760,PHD ,209,Ed Organization and Leadership ,5096,Higher Education ,4,1,3,0,10KS0209PHD,,0.75
2011,120118,KN ,760,PHD ,4096,Human Resource Education ,  ,  ,7,1,6,0,10KS4096PHD,,0.857142857
2011,120118,KN ,760,CAS ,4096,Human Resource Education ,  ,  ,1,1,0,0,10KS4096CAS,,0
2011,120118,KN ,760,EDD ,4096,Human Resource Education ,5137,Human Resource Development ,3,1,2,0,10KS4096EDD,,0.666666667
2011,120118,KN ,760,MS ,209,Ed Organization and Leadership ,5096,Higher Education ,2,2,0,0,10KS0209MS,,0
2011,120118,KN ,760,CAS ,209,Ed Organization and Leadership ,5097,Educational Admin & Leadership ,3,2,1,0,10KS0209CAS,,0.333333333
2011,120118,KN ,760,EDM ,209,Ed Organization and Leadership ,5096,Higher Education ,24,6,18,0,10KS0209EDM,,0.75
2011,120118,KN ,760,EDM ,220,Educational Policy Studies ,  ,  ,3,1,2,0,10KS0220EDM,,0.666666667
2011,120118,KN ,760,PHD ,4096,Human Resource Education ,5137,Human Resource Development ,23,14,9,0,10KS4096PHD,,0.391304348
2011,120118,KN ,760,PHD ,209,Ed Organization and Leadership ,  ,  ,17,9,8,0,10KS0209PHD,,0.470588235
2011,120118,KN ,760,EDM ,209,Ed Organization and Leadership ,  ,  ,14,7,7,0,10KS0209EDM,,0.5
2011,120118,KN ,760,EDM ,209,Ed Organization and Leadership ,5097,Educational Admin & Leadership ,24,5,19,0,10KS0209EDM,,0.791666667
2011,120118,KN ,760,EDM ,4096,Human Resource Education ,5137,Human Resource Development ,25,7,18,0,10KS4096EDM,,0.72
2011,120118,KN ,760,MA ,220,Educational Policy Studies ,  ,  ,11,4,7,0,10KS0220MA,,0.636363636
2011,120118,KN ,760,PHD ,220,Educational Policy Studies ,  ,  ,120,45,75,0,10KS0220PHD,,0.625
2011,120118,KR ,767,MS ,4091,Architectural Studies ,  ,  ,2,0,2,0,10KS4091MS,,1
2011,120118,KR ,767,PHD ,249,Architecture ,  ,  ,14,6,8,0,10KS0249PHD,,0.571428571
2011,120118,KR ,767,MARCH ,249,Architecture ,248,Architecture Track 3 ,34,19,15,0,10KS0248MARC,,0.441176471
2011,120118,KR ,767,MARCH ,249,Architecture ,247,Architecture - 2 Yr ,171,106,65,0,10KS0247MARC,,0.380116959
2011,120118,KR ,767,BS ,146,Architectural Studies ,  ,  ,505,286,219,0,10KR0146BS,,0.433663366
2011,120118,KV ,771,BALAS ,1120,Comparative Literature ,  ,  ,2,2,0,0,10KV8037BALA,,0
2011,120118,KV ,771,BALAS ,1120,Comparative Literature ,3905,World Literature ,4,1,2,1,10KV3905BALA,,0.5
2011,120118,KV ,771,MA ,1120,Comparative Literature ,  ,  ,8,4,4,0,10KS1120MA,,0.5
2011,120118,KV ,771,PHD ,1120,Comparative Literature ,  ,  ,12,2,10,0,10KS1120PHD,,0.833333333
2011,120118,KV ,771,BALAS ,1120,Comparative Literature ,  ,  ,6,1,4,1,10KV1120BALA,,0.666666667
2011,120118,LL ,783,PHD ,365,Social Work ,  ,  ,25,4,21,0,10KS0365PHD,,0.84
2011,120118,LL ,783,MSW ,365,Social Work ,  ,  ,22,4,18,0,10KS0365MSW,,0.818181818
2011,120118,LL ,783,MSW ,365,Social Work ,5077,Health Care ,25,0,25,0,10KS0365MSW,,1
2011,120118,LL ,783,MSW ,365,Social Work ,5217,"Advocacy, Ldrshp, Socl Change ",17,1,16,0,10KS0365MSW,,0.941176471
2011,120118,LL ,783,MSW ,365,Social Work ,5079,School Social Work ,58,4,54,0,10KS0365MSW,,0.931034483
2011,120118,LL ,783,MSW ,365,Social Work ,5218,"Children, Youth, Family Svcs ",40,6,34,0,10KS0365MSW,,0.85
2011,120118,LL ,783,MSW ,365,Social Work ,5078,Mental Health ,78,19,59,0,10KS0365MSW,,0.756410256
2011,120118,LL ,783,BSW ,365,Social Work ,  ,  ,107,11,96,0,10LL0365BSW,,0.897196262
2011,120118,KL ,793,MS ,181,Agricultural Education ,  ,  ,8,1,7,0,10KS0181MS,,0.875
2011,120118,KL ,793,MS ,183,Human & Community Development ,  ,  ,1,0,1,0,10KS0183MS,,1
2011,120118,KL ,793,BS ,43,Agr & Environmental Cmc & Educ ,47,Agricultural Education ,22,7,15,0,10KL0047BS,,0.681818182
2011,120118,KL ,793,NONE ,48,Human Development & Family St ,  ,  ,1,0,1,0,10KL0048NONE,,1
2011,120118,KL ,793,PHD ,183,Human & Community Development ,5126,Human Development & Family St ,8,3,5,0,10KS0183PHD,,0.625
2011,120118,KL ,793,PHD ,183,Human & Community Development ,  ,  ,19,4,15,0,10KS0183PHD,,0.789473684
2011,120118,KL ,793,BS ,43,Agr & Environmental Cmc & Educ ,46,Agricultural Leadership ,18,6,12,0,10KL0046BS,,0.666666667
2011,120118,KL ,793,BS ,43,Agr & Environmental Cmc & Educ ,5033,"Agr, Cons, Env Sci Communictn ",38,6,32,0,10KL5033BS,,0.842105263
2011,120118,KL ,793,BS ,48,Human Development & Family St ,50,Family Studies ,70,7,63,0,10KL0050BS,,0.9
2011,120118,KL ,793,BS ,48,Human Development & Family St ,49,Child and Adolescent Dev ,147,9,138,0,10KL0049BS,,0.93877551
2011,120118,KR ,801,MFA ,261,Dance ,  ,  ,8,1,7,0,10KS0261MFA,,0.875
2011,120118,KR ,801,BFA ,261,Dance ,  ,  ,61,5,56,0,10KR0261BFA,,0.918032787
2011,120118,KL ,802,BS ,30,Crop Sciences ,31,Agroecology ,3,2,1,0,10KL0031BS,,0.333333333
2011,120118,KL ,802,BS ,30,Crop Sciences ,33,Crops ,22,19,3,0,10KL0033BS,,0.136363636
2011,120118,KL ,802,BS ,30,Crop Sciences ,34,Crop Agribusiness ,38,30,8,0,10KL0034BS,,0.210526316
2011,120118,KL ,802,BS ,30,Crop Sciences ,5123,Integrated Pest Management ,1,0,1,0,10KL5123BS,,1
2011,120118,KL ,802,BS ,63,Horticulture ,64,Horticulture Science ,4,3,1,0,10KL0063BS,,0.25
2011,120118,KL ,802,BS ,63,Horticulture ,64,Horticulture Science ,1,1,0,0,10KL0064BS,,0
2011,120118,KL ,802,BS ,63,Horticulture ,65,Production and Management ,9,6,3,0,10KL0065BS,,0.333333333
2011,120118,KL ,802,BS ,63,Horticulture ,5301,Specialty Crops ,3,1,2,0,10KL0063BS,,0.666666667
2011,120118,KL ,802,MS ,179,Plant Pathology ,  ,  ,1,0,1,0,10KS0179MS,,1
2011,120118,KL ,802,MS ,4026,Bioinformatics ,5100,Crop Science ,6,4,2,0,10KS5100MS,,0.333333333
2011,120118,KL ,802,NONE ,30,Crop Sciences ,  ,  ,1,1,0,0,10KL0030NONE,,0
2011,120118,KL ,802,PHD ,30,Crop Sciences ,  ,  ,56,40,16,0,10KS0030PHD,,0.285714286
2011,120118,KL ,802,BS ,30,Crop Sciences ,35,Plant Biotech & Molecular Bio ,26,17,9,0,10KL0035BS,,0.346153846
2011,120118,KL ,802,BS ,30,Crop Sciences ,36,Biological Sciences ,3,3,0,0,10KL0036BS,,0
2011,120118,KL ,802,BS ,63,Horticulture ,65,Production and Management ,16,10,6,0,10KL0063BS,,0.375
2011,120118,KL ,802,MS ,30,Crop Sciences ,  ,  ,48,35,13,0,10KS0030MS,,0.270833333
2011,120118,KU ,853,JSD ,281,Law ,  ,  ,14,7,7,0,10KS0281JSD,,0.5
2011,120118,KU ,853,NDEG ,281,Law ,  ,  ,5,1,4,0,10KS0281NDEG,,0.8
2011,120118,KU ,853,LLM ,281,Law ,  ,  ,80,28,52,0,10KS0281LLM,,0.65
2011,120118,KU ,853,JD ,385,Law ,  ,  ,630,366,264,0,10KU0385JD,,0.419047619
2011,120118,KV ,864,BALAS ,301,Linguistics ,  ,  ,1,0,1,0,10KV8037BALA,,1
2011,120118,KV ,864,BALAS ,301,Linguistics ,3874,Hebrew Language & Linguistics ,2,1,1,0,10KV3874BALA,,0.5
2011,120118,KV ,864,MA ,301,Linguistics ,  ,  ,22,7,15,0,10KS0301MA,,0.681818182
2011,120118,KV ,864,NONE ,301,Linguistics ,  ,  ,1,0,1,0,10KV0301NONE,,1
2011,120118,KV ,864,MA ,299,Teaching of English Sec Lang ,  ,  ,29,6,23,0,10KS0299MA,,0.793103448
2011,120118,KV ,864,PHD ,301,Linguistics ,  ,  ,31,12,19,0,10KS0301PHD,,0.612903226
2011,120118,KV ,864,BALAS ,301,Linguistics ,  ,  ,46,21,25,0,10KV0301BALA,,0.543478261
2011,120118,KV ,872,BALAS ,341,Geography ,3884,Human Geography ,3,2,1,0,10KV3884BALA,,0.333333333
2011,120118,KV ,872,BALAS ,341,Geography ,3885,Physical Geography ,2,1,1,0,10KV3885BALA,,0.5
2011,120118,KV ,872,BALAS ,341,Geography ,3886,Geographic Information Science ,2,1,1,0,10KV3886BALA,,0.5
2011,120118,KV ,872,MA ,341,Geography ,  ,  ,5,4,1,0,10KS0341MA,,0.2
2011,120118,KV ,872,MS ,341,Geography ,  ,  ,2,1,1,0,10KS0341MS,,0.5
2011,120118,KV ,872,NDEG ,341,Geography ,  ,  ,1,0,1,0,10KS0341NDEG,,1
2011,120118,KV ,872,BALAS ,341,Geography ,  ,  ,15,14,1,0,10KV0341BALA,,0.066666667
2011,120118,KV ,872,PHD ,341,Geography ,  ,  ,33,21,12,0,10KS0341PHD,,0.363636364
2011,120118,LC ,873,MS ,357,VMS - Veterinary Biosciences ,  ,  ,2,0,2,0,10KS0357MS,,1
2011,120118,LC ,873,MS ,5274,VMS - Comparative Biosciences ,  ,  ,1,1,0,0,10KS5274MS,,0
2011,120118,LC ,873,PHD ,357,VMS - Veterinary Biosciences ,  ,  ,9,3,6,0,10KS0357PHD,,0.666666667
2011,120118,LC ,873,PHD ,357,VMS - Veterinary Biosciences ,358,Vet Biosciences Res Scholars ,2,2,0,0,10KS0358PHD,,0
2011,120118,LC ,873,PHD ,5274,VMS - Comparative Biosciences ,  ,  ,1,0,1,0,10KS5274PHD,,1
2011,120118,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,  ,  ,1,1,0,0,10KL0051BS,,0
2011,120118,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,57,Fish and Wildlife Conservation ,42,21,21,0,10KL0051BS,,0.5
2011,120118,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,57,Fish and Wildlife Conservation ,18,9,9,0,10KL0057BS,,0.5
2011,120118,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,3870,Forest Science ,3,3,0,0,10KL3870BS,,0
2011,120118,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,3872,Resource Ecology ,7,6,1,0,10KL3872BS,,0.142857143
2011,120118,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,3873,Soil and Water Science ,4,3,1,0,10KL3873BS,,0.25
2011,120118,KL ,875,MS ,190,Natural Res & Env Sciences ,  ,  ,47,24,23,0,10KS0190MS,,0.489361702
2011,120118,KL ,875,MS ,190,Natural Res & Env Sciences ,  ,  ,1,0,1,0,10KS0190MSU,,1
2011,120118,KL ,875,PHD ,190,Natural Res & Env Sciences ,  ,  ,30,21,9,0,10KS0190PHD,,0.3
2011,120118,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,3871,Human Dimensions ,6,2,4,0,10KL3871BS,,0.666666667
2011,120118,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,5239,Humn Dimnsns of the Environmnt ,56,27,29,0,10KL0051BS,,0.517857143
2011,120118,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,5240,Resrce Cons & Restoration Ecol ,77,36,41,0,10KL0051BS,,0.532467532
2011,120118,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,5241,Globl Chg & Landscape Dynamics ,21,14,7,0,10KL0051BS,,0.333333333
2011,120118,KR ,883,BFA ,162,Theatre ,3980,Stage Management ,8,3,5,0,10KR3980BFA,,0.625
2011,120118,KR ,883,BFA ,162,Theatre ,4082,Costume Design and Technology ,2,0,2,0,10KR4082BFA,,1
2011,120118,KR ,883,BFA ,162,Theatre ,4083,Scenic Technology ,3,3,0,0,10KR4083BFA,,0
2011,120118,KR ,883,BFA ,162,Theatre ,4084,Lighting Design ,6,5,1,0,10KR4084BFA,,0.166666667
2011,120118,KR ,883,BFA ,162,Theatre ,4085,Sound Design and Technology ,3,3,0,0,10KR4085BFA,,0
2011,120118,KR ,883,BFA ,162,Theatre ,4086,Scenic Design ,3,1,2,0,10KR4086BFA,,0.666666667
2011,120118,KR ,883,MA ,162,Theatre ,  ,  ,8,4,4,0,10KS0162MA,,0.5
2011,120118,KR ,883,MFA ,162,Theatre ,272,Acting ,9,6,3,0,10KS0272MFA,,0.333333333
2011,120118,KR ,883,PHD ,162,Theatre ,  ,  ,15,7,8,0,10KS0162PHD,,0.533333333
2011,120118,KR ,883,MFA ,162,Theatre ,271,Design and Technology ,22,12,10,0,10KS0271MFA,,0.454545455
2011,120118,KR ,883,BFA ,162,Theatre ,3985,Theatre Studies ,23,7,16,0,10KR3985BFA,,0.695652174
2011,120118,KR ,883,NONE ,162,Theatre ,4080,Theatre Foundations ,46,13,33,0,10KR4080NONE,,0.717391304
2011,120118,KR ,883,BFA ,162,Theatre ,4081,Acting ,27,14,13,0,10KR4081BFA,,0.481481481
2011,120118,KM ,902,BS ,79,Business Administration ,81,Organizational Administration ,1,1,0,0,10KM0081BS,,0
2011,120118,KM ,902,BS ,5070,Information Sys & Info Tech ,  ,  ,19,15,4,0,10KM5070BS,,0.210526316
2011,120118,KM ,902,BS ,5070,Information Sys & Info Tech ,  ,  ,16,13,3,0,10KM8037BS,,0.1875
2011,120118,KM ,902,BS ,5071,Supply Chain Management ,  ,  ,20,10,10,0,10KM5071BS,,0.5
2011,120118,KM ,902,BS ,5071,Supply Chain Management ,  ,  ,30,17,13,0,10KM8037BS,,0.433333333
2011,120118,KM ,902,BS ,5072,Business Process Management ,  ,  ,20,14,6,0,10KM5072BS,,0.3
2011,120118,KM ,902,BS ,5073,Management ,  ,  ,1,1,0,0,10KM5073BS,,0
2011,120118,KM ,902,BS ,5072,Business Process Management ,  ,  ,11,4,7,0,10KM8037BS,,0.636363636
2011,120118,KM ,902,BS ,5073,Management ,86,Entrepreneurship ,25,17,8,0,10KM5073BS,,0.32
2011,120118,KM ,902,BS ,5073,Management ,5074,International Business ,13,4,9,0,10KM8037BS,,0.692307692
2011,120118,KM ,902,MS ,5148,Technology Management ,  ,  ,81,56,24,1,10KS5148MSK,,0.296296296
2011,120118,KM ,902,PHD ,79,Business Administration ,  ,  ,43,24,19,0,10KS0079PHD,,0.441860465
2011,120118,KM ,902,BS ,5073,Management ,86,Entrepreneurship ,8,4,4,0,10KM8037BS,,0.5
2011,120118,KM ,902,BS ,5073,Management ,5074,International Business ,37,20,17,0,10KM5073BS,,0.459459459
2011,120118,KM ,902,BS ,5073,Management ,5075,General Management ,14,1,13,0,10KM8037BS,,0.928571429
